,노래제목,가수,가사
105,Festival,담소네공방,"햇살이 눈부시게 우릴 비추고
시원한 바람 내게 불어올 때에
노을 진 하늘 끝에 걸터앉아서
이렇게 가슴 벅찬 순간에 닿으면
저 멀리 조명 내게 밝아 올 때에
이렇게 터질 듯한 함성 소리에
우리가 꿈꿔오던
드넓은 무대에 서 있네요
모두 행복한가요
우리의 숨소리도 노래가 되고
아픈 마음조차 날아가네요
나는 걱정 많은 사람이지만
오늘 달려가 볼까
햇살이 눈부시게 우릴 비추고
시원한 바람 내게 불어올 때에
노을 진 하늘 끝에 걸터앉아서
이렇게 나지막이 되뇌어본다
저 쏟아지는 별처럼
아름다운 순간들은
머릿속에 담지 않고
마음속에 담는 거죠
지금 이 순간 기억해요
아주 먼 훗날 힘이 될 거예요
저 쏟아지는 별처럼
아름다운 순간들은
머릿속에 담지 않고
마음속에 담는 거죠
지금 이 순간 기억해요
아주 먼 훗날 힘이 될 거예요
햇살이 눈부시게 우릴 비추고
시원한 바람 내게 불어올 때에
노을 진 하늘 끝에 걸터앉아서
이렇게 가슴 벅찬 순간에 닿으면
저 멀리 조명 내게 밝아 올 때에
이렇게 터질 듯한 함성 소리에
우리가 꿈꿔오던
드넓은 무대에 서 있네요
모두 행복한가요"
106,Be Alright,후아유,"Everyday alright 맘이 가는 대로 따라가
Everyday alright 당당하게 너를 보여줘
세상이 원하는 방식대로
그렇게 살아갈 필요는 없어
그래 꿈을 꾸는 거야 Alright
하고 싶은 게 너무 많아 매일 매일
멋진 사랑도 하고 싶어 다시 다시
내 맘이 가는 대로
내 느낌이 가는 대로
행복할 수 있다면 그래 괜찮아
Everyday alright 맘이 가는 대로 따라가
Everyday alright 당당하게 너를 보여줘
세상이 원하는 방식대로
그렇게 살아갈 필요는 없어
그래 꿈을 꾸는 거야 Alright
헛된 후회는 하지 않아 두번 다신
원하는 대로 사는 거야 그래 그래
내 맘이 가는 대로
내 느낌이 가는 대로
행복할 수 있다면 그래 괜찮아
Everyday alright 맘이 가는 대로 따라가
Everyday alright 당당하게 너를 보여줘
세상이 원하는 방식대로
그렇게 살아갈 필요는 없어
그래 꿈을 꾸는 거야 Alright"
107,Mr. Stranger,은하 (EUNHA),"Stranger stranger stranger
지금 난 너에게 Close up
이상해 넌 참 아무래도
Stranger stranger stranger
깊숙이 파고든 시선
위험해 You you you
Suit and tie
우연히 너와 마주친 Black eyes
깊이 빠져들게 해 Babe
너의 손짓 눈빛이 가득 차 Blooming
꿈속의 신사같아
이상하고 아름다운 Your sign
왼쪽 행커치프처럼
조금씩 깊이 더 느끼며 빠져가
Mr. stranger stranger stranger
지금 난 너에게 Close up
이상해 넌 참 아무래도
Stranger stranger stranger
깊숙이 파고든 시선
위험해 You you you
Hello hello Mr. stranger
지금 이 느낌 So so danger
시선을 어디 둬야 할지 모르겠어
눈이 마주치는 순간
You and me match up
낯설지만 좋은 느낌
빠질 것 같아 블랙홀 같은 눈빛
생각이 나 하루 종일
헤어 나오질 못해 I'm falling for you
이상하고 아름다운 Your sign
왼쪽 행커치프처럼
조금씩 깊이 더 느끼며 빠져가
Mr. stranger stranger stranger
지금 난 너에게 Close up
이상해 넌 참 아무래도
Stranger stranger stranger
깊숙이 파고든 시선
위험해 You you you
감싸는 셔츠 깃처럼
지금 널 감아 We got closer
낯선 시선 위로 날아갈
나를 잡아봐 Black eyes Mr
Stranger stranger stranger
지금 난 너에게 Close up
이상해 넌 참 아무래도
Stranger stranger stranger
깊숙이 파고든 시선
위험해 You you you
지금 이 느낌 Danger
지금 이 느낌 Danger"
108,Love Me Or Leave Me Alone,Beachwood,"Don't know what you've been trying to say
Don't think you'd tell me anyway
Just do something to make it clear
Just say something I wanna hear
It's really pretty simple
Just don't put me in the middle
Don't put me in the middle of this
Don't put me in the middle of this
It bothers me a little
When you put me in the middle
Don't put me in the middle of this
I'm tired I'm tired of it
There's only hot or cold
There's only yes or no
So either you do or you don't
Love me or leave me alone
There's only up or down
Stop giving me the run around
Either you do or you don't
Love me or leave me alone
Love me or leave me alone (Alone)
(Love me or leave me alone)
Love me or leave me alone
Love me or leave me alone (Alone)
(Love me or leave me alone)
Love me or leave me alone
Alone
Don't text me and not text me back
Don't make us plans and then forget
Just do something to make it right
Just do something I can't deny
It's really pretty simple
Just don't put me in the middle
Don't put me in the middle of this
Don't put me in the middle of this
It bothers me a little
When you put me in the middle
Don't put me in the middle of this
I'm tired I'm tired of it
There's only hot or cold
There's only yes or no
So either you do or you don't
Love me or leave me alone
There's only up or down
Stop giving me the run around
Either you do or you don't
Love me or leave me alone
Love me or leave me alone
(Love me or leave me alone)
Love me or leave me alone (Alone)
Love me or leave me alone (Alone)
(Love me or leave me alone)
Love me or leave me alone
Alone
There's only hot or cold
There's only yes or no
So either you do or you don't
Love me or leave me alone
There's only up or down
Stop giving me the run around
Either you do or you don't
Love me or leave me alone
Love me or leave me alone
Love me or leave me alone
Love me or leave me alone
Love me or leave me alone
Alone"
109,Fun,Selena Gomez(셀레나 고메즈),"This is just what the doctor ordered
Yeah
Put a gold star on my disorder
Yeah we've talked around every corner
If I'm looking at you
And me we're on some kind of symmetry
I'm a sensitive situation
Mmm
You're a hot and cold combination
But we both know we got complications
Mmm
If I'm looking at you
And me we're on some kind of symmetry oh
I try not to bother not to bother you
Ah
But my kind of trouble likes your trouble too
Ah
Can't stop myself it's true
I like the way you move uh huh
Oh we got something in this room
Can't make that up
You may not be the one uh huh
But you look like fun
Oh oh oh
Ah
Oh oh oh
You look like fun
Ooh fun
Oh oh oh
Ah
Oh oh oh
Can we keep it on a first name basis
Ah
We could overcrowd each other's spaces
You get me higher than my medication
Take me to different places
Let's face it I'm getting impatient
Ah
I try not to bother not to bother you
Ah
But my kind of trouble likes your trouble too
Ah
Can't stop myself it's true
I like the way you move uh huh
Oh we got something in this room
Can't make that up
You may not be the one uh huh
But you look like fun
Mmm ow
Oh oh oh
Ah
Oh oh oh
You look like fun
Ooh yeah
Oh oh oh
Ah
Oh oh oh
You look like
You don't but you know how
Like a beautiful breakdown
And it's just not right that you look like
You don't but you know how
Make me wanna slow down
And it's just not right that you look like
Fun
Yeah ow
Oh oh oh
Ah
Oh oh oh
You look like fun
Ooh fun
Oh oh oh
Ah
Oh oh oh
You look like fun"
110,HOME RUN (feat. raychel jay),Shawn Wasabi,"둘, 셋, 넷
Ooh
I'm not sayin' that I'm perfect, that I'm perfect for
You
Wanna kiss you at the red lights, while we're yellin' to this
Tune
And I don't know the words but you know all the words, I guess it's
True
That I'm not really perfect but I am
I'm high up
Never tired
Keep you wired
Like a matcha in your veins
That's a lotta caffeine, if you know what I mean
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some of this, home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some of this—
Ooh
No I can't cook but I'll try cookin' for
You
See I'm not perfect but I am
I'm high up
Never tired
Keep you wired
Like a matcha in your veins
That's a lotta caffeine, if you know what I mean
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some of this, home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
They all want some—
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
I'ma hit it like a home run
Maybe skip a few bases, make a donut
I'ma make a cute impression on your whole team
'Til your enemies are crushin' on my homies
Oh, oh
Oh, oh
Oh, oh
Oh, oh"
111,You Me And The Silence,LOVA,"I got a gum stuck
Under my shoe damn it's bugging me
And you are worried that
The others might have seen
Sorry I don't give
You perfection like you want me to
But that's something I'd never ask of you
So listen up your highness
Here's the truth
You want entertainment
I want you
You me and the silence
No filter no touch up
No sexy sugar coated violence
No scripted reality
No no smalltalk kindness
Don't need to say the right thing
In fact don't say anything
'Cause honestly all I need is You
Me and the silence
Music is playing everywhere
But We're not listening
Your lips are moving
But I cannot hear a thing
Sorry I don't give
You attention like you want me to
No I won't do a little dance for you
So listen up your highness
Here's the truth
You want entertainment
I want you
You me and the silence
No filter no touch up
No sexy sugar coated violence
No scripted reality
No no smalltalk kindness
Don't need to say the right thing
In fact don't say anything
'Cause honestly all I need is You
Me and the silence
Don't need to say the right thing
In fact don't say anything
Don't need to say the right thing
Don't say anything
'Cause honestly all I need is
No filter no touch up
No sexy sugar coated violence
No scripted reality
No no smalltalk kindness
Don't need to say the right thing
In fact don't say anything
'Cause honestly all I need is You
Me and the silence
No filter no touch up
No sexy sugar coated violence
No scripted reality
No no smalltalk kindness
Don't need to say the right thing
In fact don't say anything
'Cause honestly all I need is You me and the"
112,Don't Work Like That,Jinka,"Hey it's like you woke up
(Speaking a new language
Couldn't understand it)
Oh need to be careful
(Walk around on tip toes
But you know what hits the most)
Do you regret anything you say?
'Cause I'm runnin' out of band aids
Wrap myself up in a blanket
(Hope when I get up everything
Will be the same again)
Maybe you're a step too close
Aye aye aye
One more and I overdose
Aye aye aye
So you think what you said would
Just melt away
And I know it will but it don't work like that
Yeah yeah it don't work like that
Yeah yeah
How do you make it snow on a sunny day?
Like a miracle but it don't work like that
Yeah yeah it don't work like that
Yeah yeah
Hey I understand what
(Life can do with thin lines
But I think you crossed mine)
No no need to worry
(I won't say goodbye
But I can't really dance with you now)
Maybe you're a step too close
Aye aye aye
One more and I overdose
Aye aye aye
So you think what you said would
Just melt away
And I know it will
But it don't work like that
Yeah yeah it don't work like that
Yeah yeah
How do you make it snow on a sunny day?
Like a miracle but it don't work like that
Yeah yeah it don't work like that
Yeah yeah
It don't work like that oh oh oh
It don't work like that oh oh oh
So you think what you said would
Just melt away
And I know it will
But it don't work like that
It don't work like that
So you think what you said would
Just melt away
And I know it will
But it don't work like that
Yeah yeah it don't work like that
Yeah yeah
How do you make it snow on a sunny day?
Like a miracle but it don't work like that
Yeah yeah it don't work like that
Yeah yeah"
118,Cyber Sex,Doja Cat(도자 캣)CONNECT 아티스트,"I wanna touch on you (On you)
You see me in my room (My room)
Wish you were here right now (Right now)
All of the things I'd do
I wanna get freaky on camera
I love when we get freaky on camera
We freak on the cam
Love at first sight just a link to the 'Gram
Pussy all pink with a tan
And I play with it
'Til my middle fingers are cramped up
Swipe right 'cause he thick and he handsome
Love a sneak peek when you free?
Can we cam up?
No shot to the screen put your hands up
Make it pop in your face like a Samsung
And that's my nigga better yet
That's my hitta
He don't leak nudes
And if you do you could go missin'
Met him on Tinder
He just swipe left on bitches
And he don't even scroll through Insta'
'Less he going through my pictures
I wanna touch on you (On you)
You see me in my room (My room)
Wish you were here right now (Right now)
All of the things I'd do
I wanna get freaky on camera
I love when we get freaky on camera
Is you into that?
(Into that is you into that? Uh uh)
Let's break the internet
(Internet on the internet oh oh)
We do it the best
(It the best doin' it the best uh uh)
When we have cybersex
(Cybersex havin' cybersex oh oh)
When he off work
He calling me on Skype (Yeah)
Trust me when I meet him
I'm fucking him on sight (Yeah)
Lemme see you beat it
I'm feelin just like Mike (Okay okay)
Huh oh stuff that
'Til I drown in all of your pics
Can't scroll down
Cause some of them dicks (Ya)
Nigga my parents
Going through my shit (My shit my shit)
Huh oh can't give head
You give me the FaceTime
Nigga you a creep
I saw you on Dateline
You ain't gettin pussy you fucking an AI
Huh oh what a time to be alive
Living in the future blinging on my hotline
I wanna touch on you (On you)
You see me in my room (My room)
Wish you were here right now (Right now)
All of the things I'd do
I wanna get freaky on camera
I love when we get freaky on camera
I wanna touch on you (On you)
You see me in my room (My room)
Wish you were here right now (Right now)
All of the things I'd do
I wanna get freaky on camera
I love when we get freaky on camera
Is you into that?
(Into that is you into that? Uh uh)
Let's break the internet
(Internet on the internet oh oh)
We do it the best
(It the best doin' it the best uh uh)
When we have cybersex
(Cybersex havin' cybersex oh oh)"
119,Glue,Lil Halima,"I could give you sunshine
Now why you only wanna see me
In the moonlight?
And now you're calling my phone
Like a hotline
But I'm a busy busy tone
Until you move right
You had me frustrated
'Cause every time I leave
You act like imma do something
And make up a whole damn scene
You had me frustrated
'Cause every time I leave
You act like imma do something
And make up a whole damn scene
If you could choose I bet you
Glue my body to yours
You would glue your body to mine
We would glue our bodies together
And hide away
If you could choose I
Glue my body to yours
You would glue your body to mine
We would glue our bodies
Together then hide away
If you could choose you
Stick to me
Worse than chewing gum stuck in my hair
And I really care
But you get jealous and I'm out
Say I leave without a doubt yea
I still love you
And I love your touch
But when you act like this
It becomes too much
You had me frustrated
'Cause every time I leave
You act like imma do something
And make up a whole damn scene
If you could choose I bet you
Glue my body to yours
You would glue your body to mine
We would glue our bodies together
And hide away
If you could choose I
Glue my body to yours
You would glue your body to mine
We would glue our bodies
Together then hide away
If you could choose you
Glue my body to yours
You would glue your body to mine
We would glue our bodies together
And hide away
If you could choose I
Glue my body to yours
You would glue your body to mine
We would glue our bodies
Together then hide away
If you could choose you
Glue my body to yours
You would glue your body to mine
We would glue our bodies together
And hide away
If you could choose I
Glue my body to yours
You would glue your body to mine
We would glue our bodies
Together then hide away
If you could choose you"
